state,raceEthnicity,sex_gender_standardized,ageCat,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
KS,Black,Female,18-34,30,-2.7317002138591047,0.09852633518068195,0.06510849714013785,0.05367498136808655,0.07897751041172756,1570,0.05987261146496815
KS,Black,Female,18-34,60,-3.528633337059815,0.13790235634312745,0.029344993189379144,0.022395012775171384,0.03845180326217154,1570,0.028662420382165606
KS,Black,Female,18-34,90,-4.151431168993787,0.16168632592056703,0.015741871077768223,0.011466442595055524,0.021611454727548458,1570,0.01592356687898089
KS,Black,Female,35-49,30,-3.173014147360159,0.09863038388578907,0.04187718348126328,0.034516212162855685,0.050807964907882246,1555,0.04244372990353698
KS,Black,Female,35-49,60,-3.9620314904073046,0.1380104456429909,0.019024427067462275,0.014515663178612791,0.02493367480298475,1555,0.02508038585209003
KS,Black,Female,35-49,90,-4.597043781131653,0.16181086976693707,0.010081595137089292,0.007341682360568213,0.013844042212188013,1555,0.012861736334405145
KS,Black,Female,50-64,30,-4.203089122480934,0.09901404032068314,0.014949325122367615,0.01231234236420286,0.01815108084258673,1515,0.007920792079207921
KS,Black,Female,50-64,60,-5.021816857424346,0.13843583086773642,0.006592538120005277,0.005025923302647866,0.008647477537276653,1515,0.0046204620462046205
KS,Black,Female,50-64,90,-5.665246738865886,0.16232883499814646,0.003464292891558972,0.002520229250654521,0.004761997439474681,1515,0.0019801980198019802
KS,Black,Female,65+,30,-6.350105546741577,0.10203888479677217,0.0017465627825216678,0.0014299753309173352,0.0021332406841822467,1275,7.84313725490196e-4
KS,Black,Female,65+,60,-7.203578640025748,0.14208696450067926,7.439188214594986e-4,5.630940044719693e-4,9.828114107530658e-4,1275,0
KS,Black,Female,65+,90,-7.84981529465502,0.16685530341316263,3.898239641733184e-4,2.810871821540242e-4,5.406248761657556e-4,1275,0
KS,Black,Male,<18,30,-7.000654821543329,0.12617304973616833,9.112850410593369e-4,7.116321275629778e-4,0.0011669518475822683,653,0
KS,Black,Male,<18,60,-7.687785098559862,0.16934404659153038,4.583923420353466e-4,3.289208772262194e-4,6.388270060830925e-4,653,0
KS,Black,Male,<18,90,-8.266135788153074,0.201437110012186,2.570767734883777e-4,1.7322048954372462e-4,3.8152800307444316e-4,653,0
KS,Black,Male,18-34,30,-2.3854341912999573,0.09839064342367568,0.09204900402467293,0.0759047276359948,0.1116270277994682,5652,0.09483368719037509
KS,Black,Male,18-34,60,-3.0773840415509808,0.13773647044437828,0.04607964154707962,0.035177712554432604,0.06036018862288967,5652,0.05060155697098372
KS,Black,Male,18-34,90,-3.6094602760891066,0.16146907767711588,0.02706645133577416,0.019723709224369307,0.03714274934689707,5652,0.03237791932059448
KS,Black,Male,35-49,30,-2.8267481248010116,0.09848266579072806,0.059205068464595334,0.04881241450644057,0.07181042297006064,5639,0.06543713424366022
KS,Black,Male,35-49,60,-3.5107821948984705,0.13783708428964256,0.02987353836648711,0.02280129569655462,0.03913936762237715,5639,0.03546728143287817
KS,Black,Male,35-49,90,-4.055072888226973,0.16158586348063073,0.017334216677099785,0.01262879997411501,0.023792844009290014,5639,0.023408405745699593
KS,Black,Male,50-64,30,-3.8568230999217867,0.0988250779191723,0.021135036881486335,0.017413374938526512,0.025652108540631102,5650,0.024424778761061947
KS,Black,Male,50-64,60,-4.570567561915512,0.138224982830648,0.010352082602126802,0.007895332238437752,0.013573287477318528,5650,0.013628318584070797
KS,Black,Male,50-64,90,-5.1232758459612056,0.16206729514561313,0.0059564783944058815,0.004335484512011583,0.008183545521781183,5650,0.006902654867256637
KS,Black,Male,65+,30,-6.003839524182429,0.10180733100422767,0.0024692531951957843,0.002022586327641036,0.0030145617315112737,5388,0.004268745360059391
KS,Black,Male,65+,60,-6.752329344516914,0.14183769661349424,0.0011681554128077434,8.846432323434965e-4,0.0015425281272509375,5388,0.0020415738678544915
KS,Black,Male,65+,90,-7.30784440175034,0.1665516833431859,6.702603079196075e-4,4.835868155782729e-4,9.289932353413634e-4,5388,0.0012991833704528583
KS,Hispanic,Female,<18,30,-7.795591213449099,0.7186313135513017,4.1154540099417035e-4,1.0062772858984592e-4,0.0016831306783222286,NA,NA
KS,Hispanic,Female,<18,60,-8.658087045464638,1.0134329065878371,1.7371630064298065e-4,2.383443812469323e-5,0.0012661239569066148,NA,NA
KS,Hispanic,Female,<18,90,-8.876332274156896,1.016880773431206,1.3965544525742973e-4,1.9032129766524488e-5,0.0010247746116336294,NA,NA
KS,Hispanic,Female,18-34,30,-2.9413412069232625,0.10044461157014811,0.05279487238410119,0.043360385637267844,0.06428214392212124,65,0.16923076923076924
KS,Hispanic,Female,18-34,60,-3.7625884586059968,0.13997739085505195,0.023223549311389244,0.017651418980620736,0.030554667769806747,65,0.06153846153846154
KS,Hispanic,Female,18-34,90,-4.3932662883094995,0.16414743395616307,0.012360290941052792,0.008959961516677026,0.017051054500972,65,0.06153846153846154
KS,Hispanic,Female,35-49,30,-3.4006635898718787,0.10113868241667619,0.0333511311427489,0.02735402034236712,0.0406630518870405,66,0.13636363636363635
KS,Hispanic,Female,35-49,60,-4.193576286206998,0.14068702289301585,0.015092214167157635,0.011455128055097817,0.019884101458471967,66,0.06060606060606061
KS,Hispanic,Female,35-49,90,-4.8398349720888225,0.16503356027311447,0.007908359043884256,0.005722813027439943,0.010928566505162177,66,0.015151515151515152
KS,Hispanic,Female,50-64,30,-4.860662884544542,0.10598149160493325,0.0077453479176193395,0.00629258834629298,0.009533503713191588,41,0
KS,Hispanic,Female,50-64,60,-5.709000284429834,0.1460853876231785,0.003315985931167853,0.0024903739903933382,0.004415305788656436,41,0
KS,Hispanic,Female,50-64,90,-6.372333054687938,0.1722836792782623,0.0017081693206008643,0.0012186606377681385,0.0023943026773932488,41,0
KS,Hispanic,Female,65+,30,-7.207890145176462,0.14383279509939084,7.407183160846359e-4,5.587562405289314e-4,9.819373529750307e-4,16,0
KS,Hispanic,Female,65+,60,-8.059616949536466,0.1942441535612053,3.160478443913289e-4,2.159791906025933e-4,4.624808513529376e-4,16,0
KS,Hispanic,Female,65+,90,-8.903472866367975,0.25564784257238077,1.359160874948105e-4,8.234989054089895e-5,2.2432552998625182e-4,16,0
KS,Hispanic,Male,<18,30,-7.449325190889952,0.7185919959591173,5.81834106705167e-4,1.422762991085007e-4,0.0023793908742821184,NA,NA
KS,Hispanic,Male,<18,60,-8.206837749955804,1.0133945464764524,2.7278196361655465e-4,3.7429381394597975e-5,0.0019880104052492466,NA,NA
KS,Hispanic,Male,<18,90,-8.334361381252215,1.0168279029895624,2.401224920571511e-4,3.272708780971548e-5,0.0017618069633015055,NA,NA
KS,Hispanic,Male,18-34,30,-2.595075184364115,0.10024950574710885,0.07464026408267878,0.06132543441196739,0.09084597729722463,1096,0.1332116788321168
KS,Hispanic,Male,18-34,60,-3.3113391630971627,0.13976327277573686,0.036467305370071035,0.027729175745082574,0.047959029622070416,1096,0.04927007299270073
KS,Hispanic,Male,18-34,90,-3.8512953954048195,0.16388331273603746,0.021252188612095133,0.015413665606018765,0.029302278403373582,1096,0.01916058394160584
KS,Hispanic,Male,35-49,30,-3.0543975673127313,0.10093531177823664,0.047151117590360475,0.03868794821163403,0.05746564480127804,1081,0.0971322849213691
KS,Hispanic,Male,35-49,60,-3.7423269906981638,0.14046637174312396,0.023698891817295877,0.017995455586935508,0.03120996135133337,1081,0.043478260869565216
KS,Hispanic,Male,35-49,90,-4.2978640791841425,0.1647567977072872,0.013597571352837519,0.009845099415237826,0.018780302655891576,1081,0.024051803885291396
KS,Hispanic,Male,50-64,30,-4.514396861985395,0.10575448408344089,0.010950207622008172,0.008900286230840866,0.013472268627675081,997,0.017051153460381142
KS,Hispanic,Male,50-64,60,-5.257750988921,0.14583708369051337,0.0052070021654895635,0.003912469883847112,0.006929860767325079,997,0.0050150451354062184
KS,Hispanic,Male,50-64,90,-5.830362161783258,0.17198493959614616,0.0029370131136825734,0.002096582901606522,0.004114335771475401,997,0.0020060180541624875
KS,Hispanic,Male,65+,30,-6.8616241226173145,0.14364568052917825,0.0010472117504366537,7.902474110498553e-4,0.0013877330503312643,953,0.001049317943336831
KS,Hispanic,Male,65+,60,-7.6083676540276315,0.19403812583947197,4.962813004349432e-4,3.392832029870398e-4,7.259278590658864e-4,953,0
KS,Hispanic,Male,65+,90,-8.361501973463294,0.2554321887892673,2.3369306925162956e-4,1.4165162440976347e-4,3.85540588354049e-4,953,0
KS,Other or Unknown,Female,<18,30,-7.788943285733056,0.19608287814846662,4.142904393704744e-4,2.8209725660982977e-4,6.084304761289191e-4,NA,NA
KS,Other or Unknown,Female,<18,60,-8.758456377203997,0.27306364075703266,1.5712696625096284e-4,9.200650484523765e-5,2.6833845677281084e-4,NA,NA
KS,Other or Unknown,Female,<18,90,-9.61834276454661,0.3179612920570796,6.649772878155054e-5,3.5658056585560656e-5,1.240097850676269e-4,NA,NA
KS,Other or Unknown,Female,18-34,30,-2.9610851175519883,0.09920793573267406,0.05176271805301672,0.04261584704287809,0.06287283173182588,413,0.08716707021791767
KS,Other or Unknown,Female,18-34,60,-3.812479906607838,0.13866766376433678,0.022093321590377326,0.016835533559484597,0.028993132719624722,413,0.053268765133171914
KS,Other or Unknown,Female,18-34,90,-4.483993788946832,0.16261234487944287,0.011288240160227085,0.008207489988796193,0.015525375734713895,413,0.03389830508474576
KS,Other or Unknown,Female,35-49,30,-3.1996819110981702,0.09935233726031178,0.040775172045455624,0.03356038538762954,0.04954098816604622,410,0.08292682926829269
KS,Other or Unknown,Female,35-49,60,-4.043594033939887,0.13882229318227593,0.01753434002044807,0.013357453586828013,0.023017342186827515,410,0.03414634146341464
KS,Other or Unknown,Female,35-49,90,-4.707556739926327,0.16279488793321528,0.00902680549497764,0.006560891032383746,0.012419535249399422,410,0.012195121951219513
KS,Other or Unknown,Female,50-64,30,-4.456875907235443,0.10045388812611131,0.011598541665836196,0.009525699616937364,0.014122444983982201,374,0.01871657754010695
KS,Other or Unknown,Female,50-64,60,-5.308321499279731,0.14003872605299308,0.004950228710736481,0.003762045856496918,0.006513680381189643,374,0.008021390374331552
KS,Other or Unknown,Female,50-64,90,-5.961067453959685,0.1642764594677039,0.0025771595041047526,0.0018677077577332584,0.0035560976186436197,374,0.0053475935828877
KS,Other or Unknown,Female,65+,30,-6.687868543254981,0.10778167816983455,0.0012459356026051126,0.0010086759480797058,0.0015390032138610065,118,0
KS,Other or Unknown,Female,65+,60,-7.474564811690861,0.1484040186595395,5.673326104423145e-4,4.2414662729390023e-4,7.588561835911122e-4,118,0
KS,Other or Unknown,Female,65+,90,-8.158903710263496,0.1757288170825501,2.861759546516981e-4,2.0279278520524138e-4,4.0384413547022975e-4,118,0
KS,Other or Unknown,Male,<18,30,-7.442677263173908,0.19591769045443683,5.857149833901938e-4,3.989522268697586e-4,8.599075745471915e-4,NA,NA
KS,Other or Unknown,Male,<18,60,-8.307207081695163,0.27287632178333127,2.4673218478867974e-4,1.4452835451786772e-4,4.2120988102074537e-4,NA,NA
KS,Other or Unknown,Male,<18,90,-9.076371871641928,0.317748673685864,1.14335680372026e-4,6.133574137767466e-5,2.131326289127133e-4,NA,NA
KS,Other or Unknown,Male,18-34,30,-2.614819094992841,0.0990587322388488,0.07318102631265956,0.060266996757565194,0.08886227786855681,865,0.10751445086705202
KS,Other or Unknown,Male,18-34,60,-3.361230611099004,0.1384932988900913,0.03469253964037063,0.02644541480472642,0.04551156847362367,865,0.058959537572254334
KS,Other or Unknown,Male,18-34,90,-3.942022896042152,0.16239094475646212,0.019408912794033263,0.014118019776912098,0.026682629844621275,865,0.035838150289017344
KS,Other or Unknown,Male,35-49,30,-2.853415888539023,0.09919692337775289,0.057647068210472434,0.04746141158760354,0.0700186606782434,865,0.08439306358381503
KS,Other or Unknown,Male,35-49,60,-3.5923447384310534,0.13864300898101956,0.027533695363040355,0.020982216303099464,0.036130805697238186,865,0.04161849710982659
KS,Other or Unknown,Male,35-49,90,-4.165585847021647,0.1625660938151502,0.015520619527392901,0.011285805018298234,0.02134447920405533,865,0.028901734104046242
KS,Other or Unknown,Male,50-64,30,-4.110609884676296,0.10025503637014119,0.016397770726929,0.013472480639035752,0.019958231302544618,817,0.030599755201958383
KS,Other or Unknown,Male,50-64,60,-4.857072203770897,0.13981935151211658,0.0077732089796278174,0.005909978431421894,0.010223857589684858,817,0.01591187270501836
KS,Other or Unknown,Male,50-64,90,-5.419096561055005,0.164000808346804,0.004431148111795392,0.0032130577059924764,0.006111024259554285,817,0.0073439412484700125
KS,Other or Unknown,Male,65+,30,-6.341602520695834,0.10755010074766509,0.001761477170204554,0.0014266919379530766,0.002174822565832634,477,0.006289308176100629
KS,Other or Unknown,Male,65+,60,-7.023315516182027,0.14815072166344345,8.908669072928113e-4,6.663566002377963e-4,0.0011910197126076916,477,0.0020964360587002098
KS,Other or Unknown,Male,65+,90,-7.6169328173588156,0.17543123005616876,4.920487222759703e-4,3.488837764361675e-4,6.939616039661628e-4,477,0
KS,White,Female,<18,30,-7.82384911492073,0.1343173570122132,4.000787661283357e-4,3.07478221639237e-4,5.205670120421504e-4,NA,NA
KS,White,Female,<18,60,-8.846513275214877,0.19012321891758474,1.438825415075401e-4,9.912311080365781e-5,2.088532692610476e-4,NA,NA
KS,White,Female,<18,90,-9.777427409711368,0.23717700308979844,5.671751946340905e-5,3.563131066004565e-5,9.028230942089243e-5,NA,NA
KS,White,Female,18-34,30,-2.880022612087446,0.09824653620606694,0.056133493524318685,0.04630143686097381,0.06805337606921205,6740,0.06335311572700297
KS,White,Female,18-34,60,-3.725402070870817,0.13762886613178493,0.024103407200342746,0.018404691174585857,0.031566638807163115,6740,0.028931750741839762
KS,White,Female,18-34,90,-4.414324435041465,0.16138423330596113,0.012102727542560207,0.008820896942316369,0.016605569130590116,6740,0.014094955489614243
KS,White,Female,35-49,30,-2.841880584445631,0.09825428478828938,0.05831589481517171,0.048100849353114254,0.07070028146756606,6740,0.05489614243323442
KS,White,Female,35-49,60,-3.677442507791482,0.1376292418959678,0.02528756495600354,0.019308866872523367,0.03311747631934087,6740,0.02537091988130564
KS,White,Female,35-49,90,-4.348696562135147,0.1613715665173819,0.012923646777493364,0.009419445835400993,0.01773147263098036,6740,0.013798219584569733
KS,White,Female,50-64,30,-4.064325819748532,0.09849405388245816,0.01717456412335622,0.014159484198360345,0.020831666513772537,6740,0.01172106824925816
KS,White,Female,50-64,60,-4.900318154827509,0.13789900826572976,0.0074442142814127666,0.005681186117579637,0.009754358530186451,6740,0.005934718100890208
KS,White,Female,50-64,90,-5.564307651933218,0.16170995643975214,0.003832232865990454,0.002791284646084332,0.005261379830888701,6740,0.002967359050445104
KS,White,Female,65+,30,-6.376358770442499,0.10005304732929227,0.0017013065395268137,0.0013983544315174226,0.0020698929228520407,6519,6.135910415707931e-4
KS,White,Female,65+,60,-7.200550152746603,0.13981464886477873,7.461751851067432e-4,5.673229560315023e-4,9.814117355021424e-4,6519,1.5339776039269826e-4
KS,White,Female,65+,90,-7.848991249695006,0.1641886153742243,3.9014532903765135e-4,2.8279310017193475e-4,5.382499703046272e-4,6519,0
KS,White,Male,<18,30,-7.4775830923615825,0.13414825407659536,5.656228229975604e-4,4.3485025003354365e-4,7.357226490522904e-4,NA,NA
KS,White,Male,<18,60,-8.395263979706042,0.18993882176778207,2.2593482625001508e-4,1.5570657838416213e-4,3.278380800757276e-4,NA,NA
KS,White,Male,<18,90,-9.235456516806687,0.23696158009996449,9.751966414019369e-5,6.129007238011964e-5,1.5516517642587933e-4,NA,NA
KS,White,Male,18-34,30,-2.5337565895282985,0.09817937485719298,0.07936033541394108,0.06546860080687741,0.09619974704502354,17416,0.08526642168121268
KS,White,Male,18-34,60,-3.274152775361983,0.13753400177106678,0.03784892218878005,0.028905757984734524,0.04955901559851392,17416,0.04449931097841066
KS,White,Male,18-34,90,-3.8723535421367847,0.16124435397386688,0.020809336097502913,0.015170740571749235,0.028543660526712734,17416,0.02601056499770326
KS,White,Male,35-49,30,-2.495614561886484,0.09819043027535222,0.08244576779264881,0.06801246587932264,0.0999420406103215,17416,0.07550528249885163
KS,White,Male,35-49,60,-3.2261932122826478,0.13753713184896066,0.03970837277934255,0.030325660695196762,0.05199408133696398,17416,0.039274230592558565
KS,White,Male,35-49,90,-3.8067256692304667,0.16123803422553423,0.022220818278569626,0.016199961565436218,0.03047937879202729,17416,0.02451768488745981
KS,White,Male,50-64,30,-3.7180597971893854,0.09836714897004173,0.024281032300747594,0.02002335640734739,0.02944404112856979,17416,0.02090032154340836
KS,White,Male,50-64,60,-4.449068859318675,0.13774489285996439,0.011689446423565812,0.008923706530458859,0.015312376894401226,17416,0.010507579237482774
KS,White,Male,50-64,90,-5.022336759028537,0.1615074854949781,0.0065891115396804825,0.004801218141276122,0.009042786560581228,17416,0.006488286632981167
KS,White,Male,65+,30,-6.0300927478833515,0.09986679634342974,0.0024052708844904927,0.001977685471213411,0.0029253023860402244,17330,0.0023658395845354875
KS,White,Male,65+,60,-6.749300857237769,0.1396081663860598,0.0011716985190335278,8.912123463150354e-4,0.0015404605032480808,17330,0.0014425851125216388
