Gender,Race,Age,Month,p.recidivism,recidivism_type
Male,Other or Unknown,40-54,33,0.003791109184929,reimprisoned
Male,Other or Unknown,55-64,33,0.00241037931982449,reimprisoned
Male,Other or Unknown,65 or older,33,0.0012910617758176543,reimprisoned
Male,White,24 or younger,33,0.006668654934965515,reimprisoned
Male,White,25-39,33,0.005649869914277924,reimprisoned
Male,White,40-54,33,0.004575335665048008,reimprisoned
Male,White,55-64,33,0.002912635468130464,reimprisoned
Male,White,65 or older,33,0.0015490609137607007,reimprisoned
Female,Black,24 or younger,34,0.0045822857270607234,reimprisoned
Female,Black,25-39,34,0.0038854081133771656,reimprisoned
Female,Black,40-54,34,0.0031446264251477752,reimprisoned
Female,Black,55-64,34,0.0020006261999379834,reimprisoned
Female,Black,65 or older,34,0.0010681765637098638,reimprisoned
Female,Hispanic,24 or younger,34,0.004167113331642477,reimprisoned
Female,Hispanic,25-39,34,0.003531454859685777,reimprisoned
Female,Hispanic,40-54,34,0.00285927028870834,reimprisoned
Female,Hispanic,55-64,34,0.001819851773211525,reimprisoned
Female,Hispanic,65 or older,34,9.690281544500126e-4,reimprisoned
Female,Other or Unknown,24 or younger,34,0.0036695310694788343,reimprisoned
Female,Other or Unknown,25-39,34,0.0031149345882562694,reimprisoned
Female,Other or Unknown,40-54,34,0.0025192280383882232,reimprisoned
Female,Other or Unknown,55-64,34,0.0016012315137358083,reimprisoned
Female,Other or Unknown,65 or older,34,8.59489751434079e-4,reimprisoned
Female,White,24 or younger,34,0.004422375125063465,reimprisoned
Female,White,25-39,34,0.003748511979292496,reimprisoned
Female,White,40-54,34,0.0030345436143781835,reimprisoned
Female,White,55-64,34,0.001931107952192045,reimprisoned
Female,White,65 or older,34,0.0010294109146445575,reimprisoned
Male,Black,24 or younger,34,0.0065403021417284124,reimprisoned
Male,Black,25-39,34,0.005543110414563672,reimprisoned
Male,Black,40-54,34,0.004487805817820209,reimprisoned
Male,Black,55-64,34,0.0028561248434298657,reimprisoned
Male,Black,65 or older,34,0.0015214962835642346,reimprisoned
Male,Hispanic,24 or younger,34,0.005952295245598308,reimprisoned
Male,Hispanic,25-39,34,0.005041938454816752,reimprisoned
Male,Hispanic,40-54,34,0.004083663432623809,reimprisoned
Male,Hispanic,55-64,34,0.002600054905837741,reimprisoned
Male,Hispanic,65 or older,34,0.0013812622546278467,reimprisoned
Male,Other or Unknown,24 or younger,34,0.0052298490510515735,reimprisoned
Male,Other or Unknown,25-39,34,0.004437561653239323,reimprisoned
Male,Other or Unknown,40-54,34,0.003590082607792079,reimprisoned
Male,Other or Unknown,55-64,34,0.0022825670409821405,reimprisoned
Male,Other or Unknown,65 or older,34,0.0012226021992122922,reimprisoned
Male,White,24 or younger,34,0.0063150442077903055,reimprisoned
Male,White,25-39,34,0.0053502810724025,reimprisoned
Male,White,40-54,34,0.004332724855616966,reimprisoned
Male,White,55-64,34,0.00275819065790619,reimprisoned
Male,White,65 or older,34,0.0014669207278468154,reimprisoned
Female,Black,24 or younger,35,0.004339306385068588,reimprisoned
Female,Black,25-39,35,0.003679381260624607,reimprisoned
Female,Black,40-54,35,0.0029778801100759727,reimprisoned
Female,Black,55-64,35,0.001894541405888056,reimprisoned
Female,Black,65 or older,35,0.0010115356525923185,reimprisoned
Female,Hispanic,24 or younger,35,0.003946148835834263,reimprisoned
Female,Hispanic,25-39,35,0.003344196659479265,reimprisoned
Female,Hispanic,40-54,35,0.0027076552095295792,reimprisoned
Female,Hispanic,55-64,35,0.0017233526867912212,reimprisoned
Female,Hispanic,65 or older,35,9.176446665217843e-4,reimprisoned
Female,Other or Unknown,24 or younger,35,0.0034749512685257433,reimprisoned
Female,Other or Unknown,25-39,35,0.0029497627064302666,reimprisoned
Female,Other or Unknown,40-54,35,0.0023856439697473642,reimprisoned
Female,Other or Unknown,55-64,35,0.0015163249403008596,reimprisoned
Female,Other or Unknown,65 or older,35,8.139146243704956e-4,reimprisoned
Female,White,24 or younger,35,0.0041878751698152415,reimprisoned
Female,White,25-39,35,0.0035497441528343316,reimprisoned
Female,White,40-54,35,0.002873634527824778,reimprisoned
Female,White,55-64,35,0.001828709418471543,reimprisoned
Female,White,65 or older,35,9.748255828738346e-4,reimprisoned
Male,Black,24 or younger,35,0.006193497423410185,reimprisoned
Male,Black,25-39,35,0.005249182579997064,reimprisoned
Male,Black,40-54,35,0.00424983634809404,reimprisoned
Male,Black,55-64,35,0.002704676553986525,reimprisoned
Male,Black,65 or older,35,0.0014408177340707584,reimprisoned
Male,Hispanic,24 or younger,35,0.0056366700602072375,reimprisoned
Male,Hispanic,25-39,35,0.004774585661672174,reimprisoned
Male,Hispanic,40-54,35,0.003867123934024547,reimprisoned
Male,Hispanic,55-64,35,0.002462184928321276,reimprisoned
Male,Hispanic,65 or older,35,0.0013080197259557357,reimprisoned
Male,Other or Unknown,24 or younger,35,0.004952532149218431,reimprisoned
Male,Other or Unknown,25-39,35,0.0042022564202665955,reimprisoned
Male,Other or Unknown,40-54,35,0.003399715624653672,reimprisoned
Male,Other or Unknown,55-64,35,0.002161532109791472,reimprisoned
Male,Other or Unknown,65 or older,35,0.0011577727460578525,reimprisoned
Male,White,24 or younger,35,0.005980183970420433,reimprisoned
Male,White,25-39,35,0.005066578166935882,reimprisoned
Male,White,40-54,35,0.004102978677146757,reimprisoned
Male,White,55-64,35,0.002611935406473672,reimprisoned
Male,White,65 or older,35,0.0013891360905637373,reimprisoned
Female,Black,24 or younger,36,0.004109211215769193,reimprisoned
Female,Black,25-39,36,0.0034842791454585548,reimprisoned
Female,Black,40-54,36,0.0028199756508658635,reimprisoned
Female,Black,55-64,36,0.0017940818423429403,reimprisoned
Female,Black,65 or older,36,9.578981707964983e-4,reimprisoned
Female,Hispanic,24 or younger,36,0.0037369011580057846,reimprisoned
Female,Hispanic,25-39,36,0.0031668679741434893,reimprisoned
Female,Hispanic,40-54,36,0.0025640796404052413,reimprisoned
Female,Hispanic,55-64,36,0.0016319705411113822,reimprisoned
Female,Hispanic,65 or older,36,8.689858288728546e-4,reimprisoned
Female,Other or Unknown,24 or younger,36,0.0032906892161410884,reimprisoned
Female,Other or Unknown,25-39,36,0.002793349194891974,reimprisoned
Female,Other or Unknown,40-54,36,0.002259143302498807,reimprisoned
Female,Other or Unknown,55-64,36,0.0014359206053933338,reimprisoned
Female,Other or Unknown,65 or older,36,7.707561546357474e-4,reimprisoned
Female,White,24 or younger,36,0.003965809761039517,reimprisoned
Female,White,25-39,36,0.0033615161483250256,reimprisoned
Female,White,40-54,36,0.002721257773452322,reimprisoned
Female,White,55-64,36,0.0017317406483725963,reimprisoned
Female,White,65 or older,36,9.23134681696505e-4,reimprisoned
Male,Black,24 or younger,36,0.005865082300869257,reimprisoned
Male,Black,25-39,36,0.0049708405024281935,reimprisoned
Male,Black,40-54,36,0.004024485398602613,reimprisoned
Male,Black,55-64,36,0.0025612589304393474,reimprisoned
Male,Black,65 or older,36,0.0013644172287754078,reimprisoned
Male,Hispanic,24 or younger,36,0.005337781151083179,reimprisoned
Male,Hispanic,25-39,36,0.004521409462836065,reimprisoned
Male,Hispanic,40-54,36,0.003662066614411691,reimprisoned
Male,Hispanic,55-64,36,0.0023316256159210415,reimprisoned
Male,Hispanic,65 or older,36,0.0012386609405686617,reimprisoned
Male,Other or Unknown,24 or younger,36,0.004689920196474952,reimprisoned
Male,Other or Unknown,25-39,36,0.003979428434257623,reimprisoned
Male,Other or Unknown,40-54,36,0.0032194430020713607,reimprisoned
Male,Other or Unknown,55-64,36,0.0020469151520076338,reimprisoned
Male,Other or Unknown,65 or older,36,0.0010963809261736717,reimprisoned
Male,White,24 or younger,36,0.0056630799632338864,reimprisoned
Male,White,25-39,36,0.004797918833476233,reimprisoned
Male,White,40-54,36,0.003885414972357803,reimprisoned
Male,White,55-64,36,0.0024734354559701444,reimprisoned
Male,White,65 or older,36,0.0013154760454841801,reimprisoned
Female,Black,24 or younger,37,0.0038913170256670952,reimprisoned
Female,Black,25-39,37,0.0032995224749871373,reimprisoned
Female,Black,40-54,37,0.0026704442010841963,reimprisoned
Female,Black,55-64,37,0.0016989492269850264,reimprisoned
Female,Black,65 or older,37,9.071048590959425e-4,reimprisoned
Female,Hispanic,24 or younger,37,0.003538749004572891,reimprisoned
Female,Hispanic,25-39,37,0.0029989422832619357,reimprisoned
Female,Hispanic,40-54,37,0.002428117279926091,reimprisoned
Female,Hispanic,55-64,37,0.0015454340063230665,reimprisoned
Female,Hispanic,65 or older,37,8.229071647570196e-4,reimprisoned
Female,Other or Unknown,24 or younger,37,0.0031161978055080247,reimprisoned
Female,Other or Unknown,25-39,37,0.0026452296340970438,reimprisoned
Female,Other or Unknown,40-54,37,0.0021393504336548984,reimprisoned
Female,Other or Unknown,55-64,37,0.0013597797742376082,reimprisoned
Female,Other or Unknown,65 or older,37,7.298861970545751e-4,reimprisoned
Female,White,24 or younger,37,0.003755519547028469,reimprisoned
Female,White,25-39,37,0.003183269083330266,reimprisoned
Female,White,40-54,37,0.0025769609175666985,reimprisoned
Female,White,55-64,37,0.0016399137243644087,reimprisoned
Female,White,65 or older,37,8.741847316302935e-4,reimprisoned
Male,Black,24 or younger,37,0.0055540816511762394,reimprisoned
Male,Black,25-39,37,0.004707257734707027,reimprisoned
Male,Black,40-54,37,0.0038110838622831687,reimprisoned
Male,Black,55-64,37,0.0024254461403476163,reimprisoned
Male,Black,65 or older,37,0.0012920679209850279,reimprisoned
Male,Hispanic,24 or younger,37,0.005054741063877586,reimprisoned
Male,Hispanic,25-39,37,0.004281658133129784,reimprisoned
Male,Hispanic,40-54,37,0.003467882622120167,reimprisoned
Male,Hispanic,55-64,37,0.0022079893148098267,reimprisoned
Male,Hispanic,65 or older,37,0.001172979959892717,reimprisoned
Male,Other or Unknown,24 or younger,37,0.0044412334512103635,reimprisoned
Male,Other or Unknown,25-39,37,0.003768416079277102,reimprisoned
Male,Other or Unknown,40-54,37,0.0030487294785551703,reimprisoned
Male,Other or Unknown,55-64,37,0.0019383758494906835,reimprisoned
Male,Other or Unknown,65 or older,37,0.0010382444563238778,reimprisoned
Male,White,24 or younger,37,0.005362790648015202,reimprisoned
Male,White,25-39,37,0.004543505374663501,reimprisoned
Male,White,40-54,37,0.0036793877559023456,reimprisoned
Male,White,55-64,37,0.002342279575401093,reimprisoned
Male,White,65 or older,37,0.0012457218828289438,reimprisoned
Female,Black,24 or younger,38,0.003684976848144845,reimprisoned
Female,Black,25-39,38,0.0031245626737844106,reimprisoned
Female,Black,40-54,38,0.002528841775252414,reimprisoned
Female,Black,55-64,38,0.001608861094153628,reimprisoned
Female,Black,65 or older,38,8.590049031112293e-4,reimprisoned
Female,Hispanic,24 or younger,38,0.003351104026537446,reimprisoned
Female,Hispanic,25-39,38,0.0028399209855815787,reimprisoned
Female,Hispanic,40-54,38,0.0022993644316538784,reimprisoned
Female,Hispanic,55-64,38,0.001463486140058185,reimprisoned
Female,Hispanic,65 or older,38,7.79271858422351e-4,reimprisoned
Female,Other or Unknown,24 or younger,38,0.0029509589405834324,reimprisoned
Female,Other or Unknown,25-39,38,0.002504964230716519,reimprisoned
Female,Other or Unknown,40-54,38,0.002025909676874878,reimprisoned
Female,Other or Unknown,55-64,38,0.00128767637115925,reimprisoned
Female,Other or Unknown,65 or older,38,6.911834014514689e-4,reimprisoned
Female,White,24 or younger,38,0.00355638013872254,reimprisoned
Female,White,25-39,38,0.0030144737106009385,reimprisoned
Female,White,40-54,38,0.0024403155171299515,reimprisoned
Female,White,55-64,38,0.0015529559959720487,reimprisoned
Female,White,65 or older,38,8.278303915644356e-4,reimprisoned
Male,Black,24 or younger,38,0.005259572058069953,reimprisoned
Male,Black,25-39,38,0.004457651652700404,reimprisoned
Male,Black,40-54,38,0.0036089981120066587,reimprisoned
Male,Black,55-64,38,0.002296834931374174,reimprisoned
Male,Black,65 or older,38,0.0012235549927326322,reimprisoned
Male,Hispanic,24 or younger,38,0.00478670940221396,reimprisoned
Male,Hispanic,25-39,38,0.004054619808199646,reimprisoned
Male,Hispanic,40-54,38,0.0032839953903282698,reimprisoned
Male,Hispanic,55-64,38,0.0020909089268126586,reimprisoned
Male,Hispanic,65 or older,38,0.0011107817654105255,reimprisoned
Male,Other or Unknown,24 or younger,38,0.004205733518232428,reimprisoned
Male,Other or Unknown,25-39,38,0.003568592822100456,reimprisoned
Male,Other or Unknown,40-54,38,0.0028870681752809794,reimprisoned
Male,Other or Unknown,55-64,38,0.0018355919297404846,reimprisoned
Male,Other or Unknown,65 or older,38,9.831907189860327e-4,reimprisoned
Male,White,24 or younger,38,0.0050784244123609846,reimprisoned
Male,White,25-39,38,0.004302582391674048,reimprisoned
Male,White,40-54,38,0.0034842852963190302,reimprisoned
Male,White,55-64,38,0.002218078339622277,reimprisoned
Male,White,65 or older,38,0.0011796664900786678,reimprisoned
Female,Black,24 or younger,39,0.0034895780225039958,reimprisoned
Female,Black,25-39,39,0.002958880255072317,reimprisoned
Female,Black,40-54,39,0.0023947479305747718,reimprisoned
Female,Black,55-64,39,0.001523549956154176,reimprisoned
Female,Black,65 or older,39,8.134554855152498e-4,reimprisoned
Female,Hispanic,24 or younger,39,0.003173409072574468,reimprisoned
Female,Hispanic,25-39,39,0.0026893319185770435,reimprisoned
Female,Hispanic,40-54,39,0.002177438805474789,reimprisoned
Female,Hispanic,55-64,39,0.0013858836245218952,reimprisoned
Female,Hispanic,65 or older,39,7.379503488808874e-4,reimprisoned
Female,Other or Unknown,24 or younger,39,0.00279448199777858,reimprisoned
Female,Other or Unknown,25-39,39,0.0023721365118121902,reimprisoned
Female,Other or Unknown,40-54,39,0.001918484206368849,reimprisoned
Female,Other or Unknown,55-64,39,0.0012193963083261122,reimprisoned
Female,Other or Unknown,65 or older,39,6.545328523404055e-4,reimprisoned
Female,White,24 or younger,39,0.0033678002557882224,reimprisoned
Female,White,25-39,39,0.0028546288466438758,reimprisoned
Female,White,40-54,39,0.0023109158476366707,reimprisoned
Female,White,55-64,39,0.001470609270228678,reimprisoned
Female,White,65 or older,39,7.839340272160599e-4,reimprisoned
Male,Black,24 or younger,39,0.004980679070170265,reimprisoned
Male,Black,25-39,39,0.004221281131541728,reimprisoned
Male,Black,40-54,39,0.003417628119226063,reimprisoned
Male,Black,55-64,39,0.0021750434339574843,reimprisoned
Male,Black,65 or older,39,0.0011586750169446387,reimprisoned
Male,Hispanic,24 or younger,39,0.004532890332401488,reimprisoned
Male,Hispanic,25-39,39,0.003839620370865001,reimprisoned
Male,Hispanic,40-54,39,0.003109858925128181,reimprisoned
Male,Hispanic,55-64,39,0.0019800368194270047,reimprisoned
Male,Hispanic,65 or older,39,0.001051881679616566,reimprisoned
Male,Other or Unknown,24 or younger,39,0.003982721156340739,reimprisoned
Male,Other or Unknown,25-39,39,0.003379365351925212,reimprisoned
Male,Other or Unknown,40-54,39,0.0027339790910771056,reimprisoned
Male,Other or Unknown,55-64,39,0.0017382582090123126,reimprisoned
Male,Other or Unknown,65 or older,39,9.310562498189956e-4,reimprisoned
Male,White,24 or younger,39,0.004809136922324046,reimprisoned
Male,White,25-39,39,0.004074434541307131,reimprisoned
Male,White,40-54,39,0.0032995282996933473,reimprisoned
Male,White,55-64,39,0.002100462973067181,reimprisoned
Male,White,65 or older,39,0.0011171137370199126,reimprisoned
Female,Black,24 or younger,40,0.00330454037486649,reimprisoned
Female,Black,25-39,40,0.002801983278272017,reimprisoned
Female,Black,40-54,40,0.002267764518568877,reimprisoned
Female,Black,55-64,40,0.0014427625090396674,reimprisoned
Female,Black,65 or older,40,7.70321361983156e-4,reimprisoned
Female,Hispanic,24 or younger,40,0.003005136534750727,reimprisoned
Female,Hispanic,25-39,40,0.0025467279565160733,reimprisoned
Female,Hispanic,40-54,40,0.002061978382512083,reimprisoned
Female,Hispanic,55-64,40,0.0013123960440387802,reimprisoned
Female,Hispanic,65 or older,40,6.988199452190104e-4,reimprisoned
Female,Other or Unknown,24 or younger,40,0.0026463023692104054,reimprisoned
Female,Other or Unknown,25-39,40,0.002246352088254352,reimprisoned
Female,Other or Unknown,40-54,40,0.0018167550568020858,reimprisoned
Female,Other or Unknown,55-64,40,0.001154736850083475,reimprisoned
Female,Other or Unknown,65 or older,40,6.198257277203263e-4,reimprisoned
Female,White,24 or younger,40,0.0031892199710015596,reimprisoned
Female,White,25-39,40,0.0027032598836189076,reimprisoned
Female,White,40-54,40,0.0021883776984457587,reimprisoned
Female,White,55-64,40,0.0013926290450547007,reimprisoned
Female,White,65 or older,40,7.423653024695165e-4,reimprisoned
Male,Black,24 or younger,40,0.004716574604576356,reimprisoned
Male,Black,25-39,40,0.0039974443450994,reimprisoned
Male,Black,40-54,40,0.0032364056723848816,reimprisoned
Male,Black,55-64,40,0.002059710027472966,reimprisoned
Male,Black,65 or older,40,0.0010972353534296965,reimprisoned
Male,Hispanic,24 or younger,40,0.004292530220463225,reimprisoned
Male,Hispanic,25-39,40,0.0036360214495443945,reimprisoned
Male,Hispanic,40-54,40,0.002944956184372924,reimprisoned
Male,Hispanic,55-64,40,0.0018750437936400305,reimprisoned
